Sleep Quality,Productivity Score,Work Hours (hrs/day),Gender
9,10,11.596817176269052,Female
8,9,9.072006139327904,Other
4,7,8.636887193826272,Other
10,1,6.71270090610144,Male
6,6,11.997085003403551,Other
4,2,7.950687525215387,Female
5,5,7.466005941566003,Female
5,7,11.53874806137086,Female
10,6,10.6656756552821,Female
4,6,9.579690137813817,Female
5,9,6.043426248368724,Female
1,7,5.058644448960731,Female
8,1,8.454387074985373,Female
10,10,6.948965219986309,Male
3,4,4.646233710994749,Male
2,1,8.897672506057727,Male
10,4,7.958057916686434,Male
8,10,8.284918254994654,Male
4,6,7.3623220804340415,Female
2,10,7.845927299277781,Other
10,9,6.800570498199623,Other
2,4,8.189379199991881,Other
1,4,7.585029595721276,Other
8,9,8.570911757353258,Male
7,6,6.057417088195418,Male
3,10,4.736779422324185,Other
10,4,9.6222630173278,Male
9,1,7.9143212600301,Male
4,8,9.565121725751489,Female
1,2,9.23697196637644,Male
7,5,10.50484037688675,Male
5,2,10.360699685282077,Other
8,3,7.76187967687425,Male
3,3,4.088377161702221,Male
3,8,8.55609495475537,Female
5,6,7.583539337417315,Other
4,10,9.505395493778106,Female
2,5,10.834141541260244,Female
2,3,6.017561291423346,Other
10,10,5.684313174702743,Other
3,8,9.37042810474813,Other
4,2,6.414712961980124,Male
8,4,5.132390807902587,Female
8,7,4.815470443060868,Male
10,3,9.021861884498126,Other
9,5,7.794981119796952,Other
5,8,10.633561128127509,Male
5,10,5.199154362625265,Other
2,8,4.065889932735681,Other
2,9,6.452792612199004,Female
2,1,6.364792999879028,Female
3,2,11.576700375804442,Female
7,6,10.695394639274337,Male
10,10,9.944015348167584,Male
3,6,5.418490028181159,Other
7,10,6.560442840443826,Other
1,6,5.75184183913246,Other
4,10,6.507306918829361,Male
2,7,9.073030486934424,Male
9,7,9.036082577221196,Male
9,9,9.464641387793083,Female
4,4,8.756387060893257,Other
9,4,7.409851666118114,Male
7,2,7.145845583783021,Other
2,9,8.453749005865323,Female
10,10,7.464608820694341,Male
4,4,8.614086779487394,Female
5,10,10.390986489472198,Female
4,10,8.34827502699299,Female
6,7,9.021603308805918,Other
2,8,6.69339067402954,Other
3,8,8.752837106203401,Female
4,6,11.56040442715683,Female
5,9,10.788701256247023,Other
5,3,4.294222341864719,Female
7,4,8.080553511605665,Other
4,7,5.72057177172042,Other
5,3,4.701871418101591,Other
2,9,10.55304177248801,Other
4,7,6.252594286844242,Female
1,8,10.568989008941797,Male
10,2,4.591705498167648,Male
5,10,10.36112578009218,Female
1,6,7.328407241094155,Male
9,9,4.947174731421232,Male
8,3,4.35948361962181,Male
7,2,11.595963453913294,Other
9,2,4.607682295719335,Other
5,10,9.9610619879872,Other
5,9,8.987454347546887,Other
5,7,4.484502747301068,Other
1,6,10.712972824849318,Male
2,3,5.915909716561039,Other
9,8,9.332307642381512,Female
3,10,10.976237878742934,Male
6,8,5.283073070749371,Other
8,4,6.742949916219319,Other
10,10,4.337203335703474,Other
2,1,8.92745605669335,Female
9,10,8.255127661272798,Other
8,1,4.118641299453663,Female
3,1,10.604869380060752,Female
9,1,11.67003692971923,Male
3,8,4.972945254557195,Male
4,5,11.412456921134703,Other
6,10,5.414413331712515,Male
8,5,7.104394160467314,Female
4,5,8.393245526321913,Other
4,2,9.639762670457646,Female
8,2,5.968792980610528,Other
5,7,6.200322071525867,Male
5,2,4.272765582826162,Male
6,8,4.679758699457994,Female
6,9,10.780890993725194,Other
5,2,9.341391608066296,Female
6,7,10.808735057857156,Male
4,8,5.279526418935429,Other
1,5,11.618411076808854,Male
6,3,11.662554590506073,Other
1,8,6.773123455705543,Male
9,5,9.924151516942938,Male
2,2,7.449966329442216,Female
7,8,4.612958511437189,Female
8,3,8.634142636601595,Male
10,10,8.81094101592053,Female
1,1,6.013315480363766,Other
2,6,5.231794809325471,Female
4,8,6.920410220334444,Male
4,5,8.830778921450172,Other
5,1,11.530072513421182,Male
5,7,10.977174878871,Other
3,2,7.542964048847124,Other
1,8,7.033695249885075,Female
6,6,8.841137574422941,Male
8,8,5.675358534402247,Female
6,1,11.921903072698546,Male
2,9,5.34097576604321,Male
7,6,5.711382963997742,Other
1,10,11.113905100214604,Male
5,2,9.005337445052746,Female
5,10,7.357237958872041,Female
7,7,10.269623910087802,Other
7,9,5.600130090126612,Other
5,3,11.267708114083147,Other
8,4,6.698636248827318,Other
8,4,11.611709437966557,Male
2,1,5.64503580425825,Male
10,1,8.800991519515971,Female
2,5,4.34848544457936,Other
2,1,8.585023386180517,Other
10,8,9.167332211244112,Male
8,4,5.03504744854033,Male
8,6,10.253778127903676,Male
5,3,5.741327008527506,Other
2,6,7.207509887970875,Male
8,9,4.513082017899066,Female
2,7,10.570635602801948,Female
3,7,8.130718550706613,Male
3,7,10.627997697154154,Other
4,4,9.769086828792348,Male
5,9,9.868466823484052,Female
3,3,9.425460676712545,Female
9,3,4.877790409976961,Male
6,8,9.076401126893016,Male
2,7,7.7894820832269716,Other
9,6,11.164160963046609,Female
8,6,9.043373985351383,Female
6,8,9.905535178595994,Female
8,2,7.232239602627679,Female
8,5,4.381465153998106,Other
4,6,7.480727413596194,Other
2,6,10.025597615313837,Female
1,3,8.942522238071113,Other
4,10,9.863378077044556,Female
6,10,9.295124437607203,Female
5,3,9.58586391850504,Female
3,3,11.446749357465556,Female
1,8,5.988288016102691,Other
1,2,9.338894379934464,Other
4,1,11.482002515154663,Male
2,7,8.91292123569958,Male
1,2,7.639252823059177,Other
1,3,9.39220943300906,Other
6,6,6.589302248286402,Male
7,10,7.415729594249754,Male
6,10,8.803645498201162,Male
3,9,8.573117786161184,Other
1,6,8.220116159108358,Other
10,5,6.72087149202295,Female
5,2,8.996681961209399,Female
10,3,10.00863355121949,Other
3,10,5.572806374519122,Other
8,9,8.593828914621298,Male
6,5,9.16483290275702,Other
9,2,8.269765290816645,Other
9,9,6.1227397984554655,Male
1,10,11.786085946911196,Female
3,6,8.026163584804674,Female
3,9,7.549425597243675,Other
3,10,5.242504161173651,Female
4,10,4.080723240175052,Male
4,3,6.571370222493365,Male
2,10,6.042925012162399,Female
1,4,8.377968336802297,Other
5,6,6.6341907131207005,Male
4,6,8.811009691545284,Male
10,10,11.555903038761947,Male
2,3,6.848717390037976,Female
2,10,9.700623545978086,Male
10,10,7.834208642351106,Male
2,4,6.894397438904451,Other
2,4,9.682182788553998,Male
4,4,6.102514196423534,Other
8,6,5.122137707673351,Female
2,9,9.80682467470716,Female
10,3,5.885138655997496,Female
2,1,6.851148009586323,Male
10,10,5.518108465168087,Other
5,9,10.9666609702828,Female
6,10,4.197309506384086,Female
1,1,5.186260303167328,Male
6,2,7.451451736299906,Female
4,8,6.603751909412981,Other
2,10,8.810466910517633,Other
5,4,7.578332318981024,Male
7,8,9.218769980665105,Female
6,4,8.926340416811083,Male
4,9,5.008928565957066,Male
3,8,9.212631423842016,Male
10,6,11.369985186621555,Female
8,1,6.362255763863598,Male
9,2,10.32823901609401,Other
8,9,10.28693485364708,Male
5,10,5.285724679132045,Other
10,7,6.9278952080224565,Other
7,4,6.237291256119889,Male
3,1,4.297402304397168,Other
5,2,10.16718723455042,Female
6,9,10.228366571381512,Other
5,7,5.507158139203938,Female
5,2,6.775736604995871,Male
9,9,4.214164685625023,Female
1,6,9.462236001553045,Other
9,2,11.421858238264033,Female
2,6,11.441124427100764,Other
9,4,11.730029657920715,Male
10,9,6.541844372941118,Male
5,6,4.357682196439172,Female
7,8,4.81257714915729,Female
5,4,8.118138992603544,Other
7,10,10.803623342270324,Other
8,8,9.377189495459255,Other
7,7,7.376042006765784,Male
3,1,7.779682630831581,Other
8,1,11.921321698043243,Male
4,8,7.977963841516506,Male
10,6,4.835379569271265,Male
5,8,8.373895583870944,Other
10,7,7.55035872783783,Male
2,9,5.028367660836084,Other
5,8,8.585783660449948,Female
1,4,5.0330912325306745,Female
9,4,7.303936481543101,Other
2,6,10.896149112085332,Other
9,3,8.467759725840553,Male
2,1,8.39618198018207,Other
3,1,8.598045525243235,Other
9,7,4.214783475325331,Other
1,3,5.659189742633092,Male
1,1,9.932870671546706,Female
2,6,4.093012810282933,Male
9,4,10.539722756087688,Other
5,7,5.498552741691001,Female
3,3,5.025080322004192,Female
3,5,11.88007798263557,Female
5,7,11.078424647681564,Other
1,10,5.608625502350975,Other
6,1,7.521043346190405,Other
2,10,8.948775692008812,Other
6,9,4.868222324463107,Female
2,6,9.879971506356586,Male
9,2,5.205859258371762,Male
1,1,10.027104919358688,Other
8,8,11.468015013619478,Male
3,6,5.562135481528432,Other
3,3,4.9543966448145,Other
8,2,6.152111449955327,Male
2,9,9.551896558554557,Other
6,10,8.684112339848637,Other
3,6,8.594957793912112,Male
10,6,11.47196293341339,Female
1,5,10.77767590058711,Male
3,7,5.454615969929212,Female
4,8,8.503852036122126,Other
1,7,8.41363802076188,Male
2,2,4.125559482739572,Male
4,3,6.259990694778724,Male
5,7,11.835165842129916,Male
1,6,4.945905405810106,Male
9,10,4.480681257781852,Female
9,3,10.885828475104676,Female
9,8,5.056787213829922,Female
5,8,4.753779029980059,Other
7,7,4.1456424248255885,Other
1,6,5.175384216804851,Other
9,6,11.155024790095991,Other
3,3,8.315474843903488,Male
5,4,11.80714670316719,Female
6,7,9.411175891949917,Other
8,9,5.213335682860962,Male
7,10,11.18623766035036,Female
8,9,4.221519094070203,Male
3,1,6.993368748732641,Male
2,10,5.481786646647503,Other
4,8,11.023532511996848,Female
8,2,5.219255360303051,Other
1,7,5.523601244860151,Other
2,3,4.73656036567122,Other
9,6,10.852675553819662,Male
8,3,4.763701429598627,Male
10,1,10.516063745044251,Other
3,4,10.18713779703018,Other
7,9,7.257320496712962,Male
9,3,7.044607531024856,Female
9,9,6.850373724414854,Female
10,1,5.150741391582869,Male
2,8,11.999141333640395,Other
5,6,4.396679764192018,Other
5,3,7.295186380879493,Other
6,4,11.583117273169444,Female
8,9,11.459603368645146,Male
8,6,9.819485899323851,Female
5,1,9.12511137056098,Male
7,2,10.772650207080355,Female
9,6,7.256735649264158,Other
10,9,9.438432567673054,Male
6,7,5.621505620626861,Male
6,10,11.958029504495771,Other
8,9,10.883919542373189,Female
4,3,10.221140557421514,Female
7,7,8.821063370285078,Male
2,5,11.603534420386756,Female
9,4,4.232811610583813,Female
1,2,7.121567737999219,Male
2,8,9.733708876815411,Female
3,4,8.998365658670899,Other
9,10,6.040923146704006,Female
1,10,8.907942174815837,Male
2,2,5.284462486105362,Female
2,10,10.447245176151217,Other
8,10,10.615956879240002,Other
2,10,10.947722729698947,Female
4,8,7.077693198921892,Female
5,4,9.71558795151516,Male
9,2,11.522787021361534,Other
8,2,7.573772447918989,Other
4,1,6.375134635195431,Male
10,1,5.793378213975214,Other
5,1,10.899340322158146,Male
2,7,4.992775008877459,Female
4,9,10.550663193712944,Other
3,8,9.47546151665279,Female
6,2,9.723873438195117,Female
7,4,6.606683516033163,Male
8,10,6.125427724022698,Female
2,4,6.934947154289835,Female
5,4,4.307431349156917,Female
3,8,8.025637360599712,Female
10,8,10.044890654593376,Other
6,5,7.62180341303952,Male
1,6,11.977385023288935,Male
4,3,8.375966802708163,Other
1,8,11.240212779545589,Other
10,3,11.580183844409904,Male
2,3,4.071302273373991,Other
7,4,5.378895327083,Other
8,1,10.415712040180566,Female
4,5,4.614795694889874,Female
4,6,6.924230375258233,Female
5,7,7.726973831261403,Other
7,6,7.567391679610742,Other
10,10,5.41064683014432,Male
7,8,6.133277267105609,Male
10,9,4.959072572679096,Female
5,10,9.178036090992606,Female
8,2,7.9455641583034335,Male
9,7,6.4412666442983175,Other
9,10,8.170672685733877,Other
6,4,10.54487827795334,Male
4,3,10.108834873303962,Female
8,4,6.114079022797245,Other
3,4,8.427558655581592,Female
5,1,8.348321901844567,Female
6,5,10.062770343459768,Other
4,9,11.49181429366118,Female
6,4,7.256679782523079,Female
1,7,7.21367626730672,Other
4,9,5.748387692164504,Male
2,3,8.340425950212891,Male
7,3,5.70509683445164,Male
2,2,9.59354558385101,Male
10,7,11.908884038556176,Other
8,7,5.712677236021286,Female
1,3,7.213161417696335,Male
2,1,9.546900921397684,Male
5,10,11.36216958081231,Male
7,6,10.84184290675255,Female
3,9,7.204714858558489,Other
8,7,11.83289735795842,Male
9,9,8.77720563586518,Other
8,7,5.33136148417962,Female
8,10,6.35041623052406,Female
10,9,9.88757761378578,Male
2,9,7.988690299129697,Female
1,1,11.088406721520608,Other
7,1,4.277782944749218,Male
8,2,5.043515636266772,Male
6,6,8.278545319545152,Male
2,1,7.154726344754584,Male
7,2,6.441356016362645,Other
7,8,10.991257910281336,Female
2,9,5.651093937985446,Male
2,9,4.914357449139068,Male
2,7,9.44782343369411,Other
3,4,8.251186455970577,Male
6,5,11.820922940190028,Male
4,1,7.325992420257327,Male
1,2,5.920307350113198,Other
3,4,7.578947823934977,Male
1,8,10.504695712910555,Other
6,3,8.778912599684407,Other
8,8,8.694020957968963,Female
10,1,7.459867006981279,Other
4,2,4.1577578576345005,Male
9,4,6.167579798658208,Female
7,6,6.905027542768576,Female
5,9,4.303335552589067,Other
7,4,8.414320508635965,Male
6,8,5.811684830064439,Female
10,9,9.772112514763316,Male
9,4,5.958073206081044,Female
9,2,4.907684012198152,Other
3,4,4.669307280409465,Female
1,8,5.737316127651538,Male
1,4,6.018332714090566,Male
10,1,8.704892563644819,Male
6,10,8.27923827351836,Male
3,1,10.000672599589295,Male
5,8,9.442125029828595,Female
1,7,11.655809517682483,Female
4,3,4.302073116787206,Male
3,4,4.313058035870875,Male
4,3,9.937774684193684,Male
6,5,4.403336045041354,Female
9,2,7.407784257759307,Female
4,5,9.60585504290612,Other
1,6,9.960580916731908,Female
10,3,8.581364665528968,Male
2,2,5.716815961722443,Male
6,9,5.8855093113968096,Female
3,3,9.220210537061174,Female
2,4,5.200154894318897,Male
2,1,8.997915679251665,Other
1,9,6.252280320855155,Other
3,5,11.056683830972547,Other
5,5,6.311502804573736,Male
10,7,7.775503428451669,Other
8,8,4.488908609026755,Female
9,4,8.053694111462386,Other
7,10,11.791601661262089,Male
3,9,10.282357333781386,Male
4,7,4.5374815721912105,Other
10,6,7.809862508137299,Other
6,6,5.259623657518773,Male
2,9,8.475216927185926,Male
7,9,11.803187820841806,Male
9,10,4.879055757881608,Female
6,1,4.3658129180981815,Male
4,10,5.318182415295087,Female
8,1,7.120905707471465,Other
6,3,4.161995038320737,Male
6,10,9.455979578245868,Other
6,8,5.412433537942724,Male
4,5,5.566270454883239,Male
4,3,9.07584058538784,Female
3,9,4.328794522824145,Male
6,2,11.499737502509957,Male
2,6,7.068015048927257,Male
4,3,9.325318679541294,Male
1,1,7.12231280671467,Other
1,1,5.6155269160958605,Male
5,4,5.644307765563892,Other
5,4,11.791526133334257,Other
3,6,7.969881390959609,Female
4,1,6.062381297313007,Female
1,2,10.264539761272127,Male
4,8,9.540619035175244,Other
4,8,9.398371436812448,Other
8,7,10.531584336612571,Male
1,3,6.979389569400056,Female
4,5,6.41799515930558,Female
3,2,7.940877430822613,Male
2,2,7.522503806015245,Other
8,6,6.196574005197932,Female
10,7,7.777573622064971,Other
5,9,5.278284496908563,Female
3,6,8.077781644531848,Male
6,9,5.770948475935628,Female
1,7,7.489658371858957,Other
8,6,7.2239980724288175,Male
10,1,7.746443899029074,Male
4,3,10.5181494507762,Male
4,10,8.848995111063822,Male
9,1,7.946348644501539,Female
8,10,8.091542671340985,Male
2,2,5.835349412125707,Other
7,7,4.230918715664246,Other
4,10,9.740294908101015,Female
9,10,11.36611851297856,Other
7,6,9.53660073526568,Female
6,9,8.044329198186327,Male
2,6,10.319461768447042,Female
6,7,7.786833434662409,Male
5,2,10.034874034849004,Other
9,3,11.8299833169239,Female
2,6,5.302023089713311,Other
7,2,4.614133897159846,Male
9,8,5.392408890920278,Male
1,3,4.497949809270248,Male
8,10,4.542058262228816,Female
9,5,10.803618186898069,Other
8,3,11.139460306617313,Male
8,7,10.505209607900085,Female
2,1,7.111667885023499,Other
10,10,8.890824246201134,Male
5,2,6.938351580921345,Other
4,10,4.313574683645944,Other
1,3,5.335823057832084,Other
7,2,5.977415752084849,Other
9,9,10.560512956346964,Female
1,7,5.616674519819511,Male
8,5,7.787502942706196,Male
10,5,10.805845476688296,Male
5,7,8.288450834616699,Male
4,9,6.403278870294376,Male
4,1,6.283661762297206,Female
5,9,10.679473188211276,Female
10,5,5.722150192262879,Female
2,9,11.442455303895104,Male
8,10,4.192301573331271,Female
9,4,6.991762074218661,Other
4,5,4.3561508112928,Male
2,4,9.06168247972954,Female
3,4,9.20774857525976,Female
6,2,7.874945210741264,Other
7,5,6.343908298100851,Other
5,6,4.290185877519925,Female
7,2,4.31656769449083,Male
10,2,7.204887390378748,Other
7,9,6.448121929716431,Female
5,10,4.825598495246688,Male
3,5,8.116017318856736,Female
7,4,5.059991650130293,Female
10,8,11.225220089618348,Female
9,3,8.848714724452293,Other
5,2,9.052622724168394,Female
1,8,7.393897962362187,Male
7,8,7.037232126949386,Other
7,10,7.574249304251024,Female
10,1,7.466555921863175,Other
5,1,8.047410035937364,Other
5,7,10.927727628006563,Other
4,6,11.241070998753486,Other
6,9,7.554681336663759,Other
4,1,6.239436973251547,Female
1,10,5.9889129521739175,Other
2,5,5.162208935630436,Male
2,6,5.189503157616506,Male
3,3,4.517633574718809,Female
9,4,8.280233702150271,Other
6,3,4.562644736699512,Other
3,8,11.472614794171877,Other
4,4,11.859918654352494,Male
10,9,6.876611209993995,Male
6,9,7.107709140887972,Male
6,2,9.600272327718844,Male
6,4,5.114446933382063,Female
1,10,8.751009802921768,Other
5,2,8.88155865318904,Female
2,1,8.438737522972865,Female
1,9,11.616812285683377,Male
1,6,4.862589390815576,Female
6,8,10.876476261227722,Female
3,4,8.650261855688477,Other
8,6,6.568158484407197,Female
9,4,10.259515275991,Male
8,9,10.280784071608204,Female
8,1,6.951314986828961,Other
10,7,7.7446529686807875,Female
2,6,10.581227672402951,Male
9,9,8.582212132775947,Female
7,4,5.016954334856388,Female
5,3,8.71938542619052,Male
4,8,10.82325670180332,Female
1,4,8.12475044203482,Female
5,9,9.875939204888407,Other
8,7,5.493554379691297,Other
5,9,10.044617562270984,Male
1,5,9.793646581567591,Female
4,8,8.762486014747601,Other
3,8,8.446369929154383,Male
8,7,5.780429677821368,Female
5,2,5.406180080379686,Female
1,1,8.85556330270563,Male
7,2,5.412987408196732,Male
6,2,5.7512493007305325,Male
8,4,10.471883205369508,Other
3,5,11.095890348054866,Female
6,5,7.929225394483604,Male
6,9,10.246606667287423,Other
10,6,11.225653343326314,Other
5,7,8.878493263829613,Female
8,1,8.485976622990119,Other
10,8,5.039142610390043,Other
10,3,10.05728664363873,Female
2,5,9.628951952173502,Female
7,5,11.62657728373085,Male
9,2,4.359947708959537,Male
5,10,10.96736528679919,Other
8,7,8.441905839247987,Male
8,5,8.039025296178671,Female
9,5,6.182627079314384,Male
4,7,11.602596311738186,Female
3,4,4.679013958529152,Male
6,10,7.308134835028791,Other
4,4,11.507731700942106,Male
1,4,11.476249212728414,Male
8,1,8.376313148965249,Male
4,5,10.484659470484328,Male
2,6,5.983175782007005,Female
2,9,5.453145892461729,Female
3,2,9.990186574574462,Female
9,3,9.036472447961172,Male
1,6,9.607275055637512,Other
7,8,6.342502840838275,Male
7,6,10.371757023165149,Female
10,3,7.447804198134738,Other
9,3,8.575005731767614,Other
3,7,5.824702146777941,Female
2,6,6.796813859234293,Male
9,1,4.775267477422489,Male
9,2,10.626264361345978,Other
1,6,11.515468983169498,Male
5,9,9.37226823243703,Female
6,4,4.718554827688586,Other
5,8,4.112650284039028,Male
2,4,8.117955951645516,Female
8,1,6.711405735757677,Male
3,7,11.99755865096956,Male
1,9,10.008716243539087,Male
10,9,5.15702670498758,Female
9,10,9.68137285922401,Male
5,10,11.691767076197994,Other
5,6,7.661994939057594,Other
3,8,10.836040738545604,Female
1,6,4.229917575776981,Other
5,2,5.064693113382379,Other
6,9,11.811324994190628,Male
4,5,10.01237045950485,Male
4,9,11.362628613016309,Female
2,4,6.914635077828758,Male
5,5,4.906672683581647,Other
2,7,10.538899226982274,Other
4,4,11.206256001507404,Female
6,3,10.759120542610322,Male
1,7,9.700968634786577,Female
2,6,11.507303563558072,Female
1,8,9.453452720899335,Other
8,6,6.637559093640414,Other
1,2,10.088058321487312,Male
7,2,4.716856483139369,Male
7,3,8.24550512849955,Other
2,9,9.86148553117441,Other
3,10,7.84905448661972,Other
2,1,5.134798575353937,Other
3,4,11.547037751958008,Female
3,1,6.43259671065081,Male
3,1,5.13372166598058,Male
4,1,5.903643771607607,Female
7,2,4.732445818167609,Male
5,3,11.854236826223914,Male
4,6,8.000498612721664,Female
5,6,6.913823049169689,Other
9,6,8.69413411062422,Female
1,5,10.356046782997932,Female
10,3,10.189358170920398,Male
4,2,11.12078739350136,Male
10,6,6.050733826778063,Female
6,4,6.228501707597884,Female
10,9,6.218326850147387,Female
8,9,5.504457149724248,Male
8,4,5.1116829659377,Male
5,9,11.730494865755889,Female
1,9,11.10667701423008,Other
7,8,5.686135461134753,Female
6,2,9.338077167858792,Female
1,4,11.58866511706401,Male
3,8,10.503623869177648,Female
7,9,4.229167450482053,Male
6,2,4.270573133753594,Female
4,10,8.004317417057003,Female
7,5,11.052282384093452,Female
4,7,8.011976764288509,Female
7,9,9.29071446710866,Other
5,5,4.47923760802691,Other
3,7,6.614262767753748,Female
8,5,5.308413690583572,Female
3,4,11.55952725141611,Other
10,7,5.4418692145476895,Male
2,6,4.941745592661019,Female
6,8,9.619953301299915,Female
3,5,11.390772993541567,Other
1,4,8.61707867895406,Other
4,6,6.833045090781562,Female
2,6,5.440399199734284,Other
5,10,11.866244820601391,Female
3,6,6.146648520954603,Female
1,10,11.382985395903123,Other
9,7,5.760100789211084,Male
4,6,6.087138441580288,Male
10,6,11.354387507021396,Female
10,7,9.469380173916054,Other
4,5,10.195428655278729,Other
6,8,6.68897228667719,Female
4,2,7.957346257818747,Female
7,1,10.344915013517534,Female
5,1,7.2575427974868285,Female
9,1,4.351499252441556,Other
3,2,8.48003491261807,Other
7,2,9.934963880775648,Male
8,7,8.411235799247205,Male
9,10,10.604325532058835,Male
10,8,6.291172627420628,Other
8,8,4.059188225539036,Male
4,9,5.838949074986954,Other
8,5,10.189853895502342,Male
1,2,4.03807232055924,Female
8,1,10.552256166690984,Other
4,1,6.172132621864571,Male
4,4,11.232863243661086,Male
10,10,7.546058730874676,Male
10,10,4.217290411629227,Male
4,6,6.855956219674052,Female
9,10,4.477907245850088,Male
1,7,7.242812909004172,Other
2,2,9.131042487841356,Male
1,5,5.668844416278939,Other
6,8,10.434347710216912,Other
7,4,5.504201902165826,Male
5,4,10.323938849986645,Other
8,10,4.91396504633582,Other
7,6,9.211830135081868,Other
7,2,6.625649348571379,Other
4,10,6.179444823404332,Male
8,5,8.575935562453665,Female
9,7,9.547176210180275,Other
3,8,6.3933206645131735,Other
8,3,6.330819237795117,Male
5,1,5.060390232838995,Other
1,2,10.454944347382735,Male
8,10,6.986633539400242,Other
2,6,5.08830866799844,Male
1,6,7.872940248013198,Male
6,9,9.74725022158688,Other
5,7,8.810001579777413,Female
4,2,5.661397186872853,Female
7,7,5.893480207742695,Other
5,7,9.57089013533178,Male
5,5,6.94864712052337,Male
6,7,4.449203632196143,Other
2,10,6.596997791827556,Male
1,1,10.2026658127137,Other
3,1,4.53847110699105,Other
8,10,6.340061560232508,Male
8,2,9.379475215698744,Female
3,7,7.10256870979901,Other
2,6,4.0790368531364525,Male
5,4,9.729080505228556,Other
10,6,10.782344720104245,Female
3,3,11.39899334930186,Female
4,9,4.923469119868074,Other
4,3,7.164311010889115,Other
1,10,6.838411354250988,Male
5,6,10.465691581201892,Male
3,4,6.236223083294552,Female
1,6,7.314403294647953,Other
8,3,6.453578163095986,Other
1,4,10.797704356643152,Female
8,7,5.531562333674174,Other
6,7,10.70404060760973,Other
3,8,11.196681731696769,Male
3,8,5.199333025147597,Other
2,4,8.026420834377904,Male
9,4,11.12634441352259,Female
10,5,10.211722115811888,Other
5,2,7.3598863876476015,Female
9,8,6.663222437156048,Female
6,1,7.372494048935357,Female
10,4,10.138861288341964,Female
4,10,4.624971446317954,Other
1,3,11.609016258139022,Female
5,4,6.573472373336275,Male
10,9,11.142970018624816,Other
10,3,11.56590737591562,Female
7,10,4.3632812486696295,Male
2,2,11.778629682483146,Female
5,3,5.935623276060777,Male
3,3,6.476071670097853,Male
8,8,10.538354092709238,Female
1,10,6.253086346827654,Male
7,7,5.250516786734542,Male
6,5,9.058230138748192,Male
9,2,4.517902128611845,Other
4,5,4.873357614034311,Other
9,4,10.891988982832178,Female
8,5,4.189641943197989,Other
7,7,6.0197543801702365,Male
7,4,5.951707851348506,Other
2,7,4.269840859661752,Other
7,3,5.165642019913631,Female
6,2,6.431100543766575,Male
3,10,7.329501287469566,Female
2,4,6.404236397737176,Other
3,8,4.530604890704541,Other
8,10,6.89147852101202,Male
8,2,7.248046186256607,Female
9,3,6.665440490566906,Male
8,8,10.397719396223104,Other
2,9,9.406518931328735,Other
5,10,4.314382665830428,Female
1,10,5.604672240665923,Female
5,9,4.548023704817047,Female
1,2,4.641537291559235,Female
10,3,9.539295671522728,Female
9,5,7.968278475250115,Female
8,6,4.501377077615727,Male
2,7,7.275032654161846,Female
4,7,8.883289629549328,Male
7,6,10.26337322352716,Male
6,1,6.995735113044427,Male
9,8,11.76521306438232,Male
8,5,5.273272254799225,Male
1,2,8.856694249620405,Other
4,3,4.805331092154744,Female
4,8,4.760874993747135,Male
9,2,10.48894298192556,Other
6,5,7.680096776645664,Female
4,10,4.999231242593623,Male
5,1,6.529424407009667,Female
9,9,9.306542749395849,Female
7,6,8.413173888784383,Other
7,3,6.73505057644892,Female
7,4,4.102189680032448,Female
6,6,11.023605444672064,Female
1,4,8.046655497112567,Other
10,5,4.965387596812654,Male
10,8,10.741017590901064,Female
5,2,10.246517048682364,Female
2,2,8.820930215477528,Other
2,4,5.64015379897672,Male
4,6,7.722502607262469,Male
3,5,10.80083062258323,Male
4,9,11.524245733455722,Female
4,2,11.425118248975387,Male
9,7,8.506904380487871,Male
9,1,10.093015782314358,Female
4,6,4.359144914995365,Male
9,3,4.896881233507357,Other
4,4,9.573331741309296,Male
8,3,9.315147318472134,Male
7,8,8.139041467627603,Other
9,2,6.072864053882411,Female
1,7,11.276501281020575,Male
6,10,9.785849207637698,Other
9,4,6.6460662976035465,Male
5,5,6.76267452917462,Female
3,2,5.2524053994228455,Female
6,6,11.783637864182516,Male
9,4,9.447968294863625,Other
6,8,4.007719694748512,Female
6,7,4.9829450582192125,Other
1,1,7.233088888909538,Other
10,9,11.801433090037529,Male
8,2,9.36982462285336,Male
3,5,7.264362137720541,Male
9,4,9.81309622619078,Male
7,2,9.726769954815335,Other
5,2,7.842310558324322,Male
3,9,11.794868796927108,Other
8,5,8.693725471374396,Other
1,4,7.297396003548739,Female
2,2,7.509671211940206,Female
9,2,4.694436589717082,Female
8,2,10.479560073223222,Other
10,9,11.630671774999666,Female
2,7,6.440897117427274,Other
7,10,5.481172333915612,Male
3,4,8.088834452114277,Male
2,1,9.215464475806003,Male
3,3,7.160093360109576,Other
9,8,10.516103036931227,Other
4,2,11.301712691149987,Male
9,5,11.763896725096515,Female
10,9,4.108496764835765,Male
5,10,4.314095368292593,Female
7,10,5.407690549287885,Male
10,6,8.383570432564875,Male
9,1,7.703261507237733,Male
3,9,4.104588956843578,Other
9,9,9.101226271055182,Female
5,5,9.866205566671816,Male
9,7,9.93341967718666,Male
4,3,6.8741101978047805,Male
5,2,11.7004222452906,Female
6,3,4.258415303322788,Male
1,2,6.932493758971922,Other
10,1,7.592883526922019,Male
8,2,9.885734776839502,Male
5,9,7.314549202018774,Male
